Marker	Chr	cM				
S11_19396102	11	71.11				
S11_19941936	11	80.41				
S11_19942056	11	80.41				
S11_19945249	11	80.41				
S11_19963083	11	81.01				
S11_19965577	11	81.01				
S11_19985855	11	81.01				
S11_19985859	11	81.01				
S11_19985899	11	81.01				
S11_20040363	11	81.57				
S11_20147530	11	81.57				
S11_20153860	11	81.57				
S11_20182029	11	81.57				
S11_20308910	11	81.86				
S11_20327323	11	81.86				
S11_20343554	11	81.86				
S11_20343565	11	81.86				
S11_20356516	11	81.86				
S11_20388484	11	81.86				
S11_20478589	11	81.86				
S11_20520022	11	82.14				
S11_20563821	11	82.72				
S11_20702691	11	84.5				
S11_20717016	11	84.5				
S11_20717187	11	84.5				
S11_20735542	11	84.5				
S11_20735911	11	84.5				
S11_20746698	11	84.5				
S11_20800987	11	84.5				
S11_20834428	11	84.5				
S11_20908096	11	84.5				
S11_20908151	11	85.45				
S11_20908655	11	85.76				
S11_20936887	11	86.04				
S11_20966174	11	86.33				
S11_21048461	11	86.33				
S11_21055876	11	86.33				
S11_21055974	11	86.33				
S11_21164535	11	86.33				
S11_21223061	11	86.94				
S11_21246561	11	86.94				
S11_21254400	11	86.94				
S11_21265680	11	86.94				
S11_21335586	11	87.22				
S11_21409188	11	87.22				
S11_21452533	11	87.8				
S11_21489802	11	88.09				
S11_21490854	11	88.09				
S11_21497706	11	88.41				
S11_21497765	11	88.41				
S11_21498899	11	88.7				
S11_21499010	11	88.7				
S11_21515921	11	88.7				
S11_21687959	11	88.7				
S11_21690530	11	88.7				
S11_21707435	11	88.7				
S11_21722754	11	88.7				
S11_21734271	11	88.99				
S11_21796227	11	88.99				
S11_21805154	11	88.99				
S11_21906962	11	88.99				
S11_21927738	11	88.99				
S11_21927754	11	88.99				
S11_21966861	11	88.99				
S11_21990230	11	89.56				
S11_22018908	11	89.56				
S11_22031845	11	90.16				
S11_22032856	11	90.16				
S11_22038502	11	90.16				
S11_22144091	11	90.16				
S11_22150254	11	90.78				
S11_22175810	11	90.78				
S11_22175831	11	90.78				
S11_22178602	11	90.78				
S11_22236995	11	90.78				
S11_22242895	11	90.78				
S11_22274274	11	91.37				
S11_22302306	11	91.37				
S11_22439413	11	91.37				
S11_22445562	11	91.68				
S11_22455094	11	91.99				
S11_22460335	11	91.99				
S11_22489059	11	92.59				
S11_22554294	11	93.5				
S11_22568182	11	93.5				
S11_22570560	11	93.5				
S11_22576803	11	93.5				
S11_22612897	11	93.78				
S11_22615894	11	93.78				
S11_22626801	11	93.78				
S11_22640919	11	94.07				
S11_22647067	11	94.07				
S11_22649835	11	94.07				
S11_22649853	11	94.07				
S11_22654301	11	94.07				
S11_22655066	11	94.07				
S11_22660681	11	94.07				
S11_22660682	11	94.07				
S11_22660792	11	94.07				
S11_22660819	11	94.07				
S11_22808479	11	94.07				
S11_22906375	11	94.07				
S11_22911521	11	94.07				
S11_22917919	11	94.07				
S11_23021879	11	94.67				
S11_23070025	11	94.95				
S11_23111573	11	95.23				
S11_23203277	11	95.52				
S11_23255998	11	96.09				
S11_23429078	11	97.82				
S11_23565766	11	99.58				
S11_23611713	11	99.58				
S11_23611942	11	99.58				
S11_23708208	11	100.16				
S11_23866022	11	101.98				
S11_23914620	11	101.98				
S11_23932427	11	102.58				
S11_23944899	11	102.58				
S11_23982410	11	102.89				
S11_24004791	11	102.89				
S11_24163070	11	103.49				
S11_24219246	11	103.49				
S11_24219301	11	103.49				
S11_24219604	11	103.77				
S11_24233628	11	103.77				
S11_24268484	11	103.77				
S11_24294938	11	104.07				
S11_24305050	11	104.35				
S11_24319577	11	104.64				
S11_24335733	11	105.2				
S11_24415278	11	105.48				
S11_24573420	11	105.48				
S11_24573435	11	105.78				
S11_24624771	11	106.08				
S11_24639731	11	106.08				
S11_24664139	11	106.08				
S11_24664162	11	106.08				
S11_24669127	11	106.08				
S11_24673870	11	106.08				
S11_24673934	11	106.08				
S11_24734259	11	106.37				
S11_24759030	11	106.37				
S11_24759083	11	106.37				
S11_24778683	11	107.25				
S11_24802654	11	107.55				
S11_24810051	11	107.55				
S11_24810072	11	107.55				
S11_24925964	11	107.84				
S11_25092546	11	108.14				
S11_25618115	11	113.5				
S11_25769792	11	113.5				
S11_25777378	11	113.5				
S11_25890862	11	113.5				
S11_25890875	11	113.5				
S11_25891020	11	113.5				
S11_25896208	11	113.5				
S11_25945039	11	113.5				
S11_25969407	11	114.11				
S11_25984292	11	114.11				
S11_26031700	11	114.11				
S11_26090095	11	114.71				
S11_26144321	11	115				
S11_26218945	11	115				
S11_26219140	11	115				
S11_26254861	11	115				
S11_26254895	11	115				
S11_26254930	11	115				
S11_26255530	11	115.29				
S11_26261097	11	115.86				
S11_26261114	11	115.86				
S11_26273697	11	115.86				
S11_26273721	11	115.86				
S11_26273763	11	115.86				
S11_26309349	11	115.86				
S11_26540402	11	119.07				
S11_26545880	11	119.07				
S11_26750649	11	119.07				
S11_26752239	11	119.07				
S11_26774440	11	119.07				
S11_26775049	11	119.07				
S11_26785068	11	119.07				
S11_26798823	11	119.37				
S11_26878283	11	119.37				
S11_26917263	11	119.37				
S11_26918006	11	119.37				
S11_27024510	11	119.37				
S11_27027481	11	119.37				
S11_27111267	11	119.37				
S11_27496125	11	120.3				
S11_27546003	11	120.3				
S11_27546108	11	120.3				
S11_27573998	11	120.3				
S11_27603791	11	120.3				
S11_27605372	11	120.3				
S11_27645866	11	120.3				
S11_27694447	11	120.3				
S11_27818119	11	120.3				
S11_27831140	11	120.3				
S11_27831437	11	120.3				
S11_27997823	11	120.3				
S11_27997873	11	120.3				
S11_27998933	11	120.3				
S11_27999035	11	120.3				
S11_27999187	11	120.3				
S11_27999222	11	120.3				
S11_27999268	11	120.3				
S11_28005681	11	120.59				
S11_28463348	11	120.59				
S11_28652242	11	120.59				
S11_28697227	11	120.88				
S11_28697250	11	120.88				
S11_28733883	11	120.88				
S11_28775260	11	120.88				
S11_28794103	11	121.18				
S11_28807359	11	121.18				
S11_28825252	11	121.18				
S11_28865030	11	121.77				
S11_28896330	11	121.77				
S11_28896860	11	121.77				
S11_28904361	11	121.77				
S11_28938882	11	121.77				
S11_28973227	11	121.77				
S12_263887	12	0				
S12_279667	12	0				
S12_358464	12	0.29				
S12_489816	12	0.29				
S12_489857	12	0.29				
S12_525178	12	0.89				
S12_690725	12	3.71				
S12_721838	12	4.29				
S12_760891	12	4.29				
S12_764441	12	4.29				
S12_825500	12	4.29				
S12_833542	12	4.29				
S12_833601	12	4.29				
S12_836655	12	4.29				
S12_862431	12	5.24				
S12_945362	12	5.55				
S12_945385	12	5.55				
S12_977852	12	5.85				
S12_1386213	12	12.6				
S12_1434053	12	12.88				
S12_1438452	12	12.88				
S12_1463793	12	12.88				
S12_1547310	12	12.88				
S12_1583784	12	13.17				
S12_1594015	12	13.17				
S12_1659127	12	13.17				
S12_1660821	12	13.17				
S12_1732728	12	13.46				
S12_1853216	12	13.75				
S12_1969755	12	14.04				
S12_2136072	12	14.04				
S12_2136759	12	14.34				
S12_2143834	12	14.34				
S12_2170401	12	14.34				
S12_2170405	12	14.34				
S12_2192483	12	14.63				
S12_2211960	12	14.63				
S12_2253646	12	14.94				
S12_2287735	12	14.94				
S12_2290251	12	14.94				
S12_2305577	12	14.94				
S12_2305738	12	14.94				
S12_2315570	12	14.94				
S12_2397199	12	15.81				
S12_2405254	12	15.81				
S12_2434784	12	16.11				
S12_2437333	12	16.4				
S12_2903195	12	22.81				
S12_2913256	12	23.1				
S12_2993881	12	23.95				
S12_2996184	12	23.95				
S12_2996218	12	23.95				
S12_3007993	12	24.23				
S12_3008097	12	24.23				
S12_3009602	12	24.23				
S12_3058956	12	24.87				
S12_3088007	12	24.87				
S12_3088204	12	24.87				
S12_3110723	12	24.87				
S12_3148965	12	25.15				
S12_3227530	12	26.01				
S12_3323965	12	26.3				
S12_3323995	12	26.3				
S12_3324061	12	26.3				
S12_3324079	12	26.3				
S12_3432025	12	26.3				
S12_3432042	12	26.3				
S12_3438197	12	26.3				
S12_3438202	12	26.3				
S12_3439165	12	26.3				
S12_3509546	12	26.58				
S12_3516136	12	26.58				
S12_3516486	12	26.58				
S12_3544343	12	26.58				
S12_3545964	12	26.58				
S12_3596557	12	26.88				
S12_3714602	12	26.88				
S12_3745250	12	27.17				
S12_3745284	12	27.17				
S12_3777630	12	27.17				
S12_3884843	12	27.46				
S12_3938057	12	27.46				
S12_3938058	12	27.46				
S12_3963635	12	27.46				
S12_3983427	12	27.76				
S12_3985685	12	27.76				
S12_4052054	12	27.76				
S12_4053377	12	27.76				
S12_4153216	12	28.06				
S12_4209482	12	28.35				
S12_4218193	12	28.64				
S12_4247490	12	28.64				
S12_4254447	12	28.93				
S12_4254735	12	28.93				
S12_4254961	12	28.93				
S12_4462524	12	29.22				
S12_4522877	12	29.52				
S12_4643141	12	31.05				
S12_4687461	12	31.94				
S12_4713080	12	31.94				
S12_4713164	12	31.94				
S12_4713238	12	31.94				
S12_4775152	12	32.23				
S12_4798179	12	32.23				
S12_4810182	12	32.23				
S12_4859577	12	32.84				
S12_4893338	12	33.14				
S12_4923642	12	33.14				
S12_4936832	12	33.14				
S12_5033870	12	33.43				
S12_5049404	12	33.73				
S12_5099927	12	33.73				
S12_5105617	12	33.73				
S12_5137887	12	33.73				
S12_5139696	12	33.73				
S12_5149185	12	33.73				
S12_5390928	12	33.73				
S12_5464299	12	34.04				
S12_5489446	12	34.97				
S12_5539322	12	35.57				
S12_5558610	12	35.57				
S12_5692906	12	35.57				
S12_5701975	12	35.57				
S12_5748056	12	35.86				
S12_5751381	12	35.86				
S12_5775904	12	36.16				
S12_5775910	12	36.45				
S12_5775937	12	36.45				
S12_5775997	12	37.04				
S12_5822774	12	37.32				
S12_5831173	12	37.32				
S12_6224455	12	37.32				
S12_6576540	12	37.32				
S12_6748428	12	37.32				
S12_6795649	12	37.32				
S12_6795664	12	37.61				
S12_6894314	12	37.91				
S12_6913707	12	37.91				
S12_6966903	12	37.91				
S12_6967779	12	37.91				
S12_6992364	12	37.91				
S12_6992400	12	37.91				
S12_6992439	12	37.91				
S12_7112495	12	37.91				
S12_7173260	12	38.76				
S12_7173751	12	38.76				
S12_7178210	12	38.76				
S12_7178251	12	38.76				
S12_7185266	12	38.76				
S12_7206258	12	39.04				
S12_7222741	12	39.04				
S12_7244242	12	39.04				
S12_7301608	12	39.04				
S12_7324080	12	39.04				
S12_7330453	12	39.04				
S12_7409593	12	39.97				
S12_7409894	12	39.97				
S12_7420277	12	39.97				
S12_7442653	12	40.25				
S12_7496515	12	40.25				
S12_7509402	12	40.25				
S12_7561158	12	40.54				
S12_7611325	12	41.12				
S12_7632395	12	41.12				
S12_7686796	12	41.12				
S12_7693427	12	41.42				
S12_7748902	12	41.42				
S12_7803359	12	41.42				
S12_7918021	12	41.42				
S12_7919767	12	41.42				
S12_7935945	12	41.72				
S12_7997192	12	41.72				
S12_8020331	12	41.72				
S12_8031516	12	42.01				
S12_8082845	12	42.31				
S12_8082912	12	42.31				
S12_8083108	12	42.31				
S12_8092165	12	42.31				
S12_8244145	12	42.31				
S12_8244260	12	42.31				
S12_8261021	12	42.31				
S12_8796768	12	42.31				
S12_8803002	12	42.31				
S12_8819836	12	42.31				
S12_8819880	12	42.62				
S12_8819954	12	43.28				
S12_8820564	12	43.59				
S12_8857002	12	43.59				
S12_8859868	12	43.59				
S12_8883624	12	43.87				
S12_9100559	12	44.16				
S12_9165736	12	44.45				
S12_9165857	12	44.45				
S12_9180371	12	44.45				
S12_9180695	12	44.45				
S12_9180760	12	44.45				
S12_9211087	12	45.04				
S12_9274637	12	45.04				
S12_9276955	12	45.34				
S12_9317970	12	45.34				
S12_9346689	12	45.34				
S12_9364230	12	45.34				
S12_9375181	12	45.63				
S12_9375598	12	45.93				
S12_9461964	12	46.22				
S12_9462035	12	46.22				
S12_9477038	12	46.22				
S12_9478077	12	46.22				
S12_9510945	12	46.51				
S12_9807416	12	46.51				
S12_9864649	12	46.81				
S12_9864964	12	46.81				
S12_9909803	12	46.81				
S12_10053398	12	46.81				
S12_10053524	12	46.81				
S12_10054655	12	46.81				
S12_10054678	12	46.81				
S12_10054735	12	46.81				
S12_10140215	12	46.81				
S12_10140546	12	46.81				
S12_10140598	12	47.11				
S12_10180281	12	47.11				
S12_10203065	12	47.11				
S12_10207318	12	47.11				
S12_10211723	12	47.11				
S12_10248655	12	47.11				
S12_10296952	12	47.11				
S12_10443594	12	47.11				
S12_10465894	12	47.39				
S12_10515756	12	47.39				
S12_10632435	12	47.39				
S12_10671315	12	47.39				
S12_10722130	12	47.68				
S12_10743269	12	47.97				
S12_10772473	12	47.97				
S12_10882960	12	47.97				
S12_10900230	12	47.97				
S12_10928759	12	47.97				
S12_10957038	12	47.97				
S12_10957083	12	47.97				
S12_10996172	12	47.97				
S12_11000462	12	47.97				
S12_11169439	12	47.97				
S12_11272973	12	47.97				
S12_11277135	12	47.97				
S12_11358111	12	47.97				
S12_11576171	12	47.97				
S12_12224242	12	47.97				
S12_12556432	12	47.97				
S12_12556897	12	47.97				
S12_12764533	12	47.97				
S12_12787497	12	47.97				
S12_12834154	12	47.97				
S12_12948587	12	47.97				
S12_12970431	12	47.97				
S12_12970677	12	47.97				
S12_13054966	12	47.97				
S12_13116621	12	48.26				
S12_13118697	12	48.58				
S12_13126807	12	48.58				
S12_13158315	12	48.58				
S12_13190744	12	48.58				
S12_13449097	12	48.58				
S12_13455512	12	48.58				
S12_13475833	12	48.58				
S12_13538345	12	48.58				
S12_13538405	12	48.58				
S12_13545595	12	48.58				
S12_13549497	12	48.58				
S12_13565715	12	48.58				
S12_13565746	12	48.58				
S12_13565932	12	48.58				
S12_13603724	12	48.58				
S12_13660596	12	48.58				
S12_13661839	12	48.58				
S12_13661842	12	48.58				
S12_13663623	12	48.58				
S12_13663643	12	48.58				
S12_13729681	12	48.58				
S12_13729687	12	48.58				
S12_13729730	12	48.58				
S12_13745696	12	48.58				
S12_13763752	12	48.58				
S12_13829274	12	48.58				
S12_13856360	12	48.58				
S12_14061839	12	48.58				
S12_14061882	12	48.58				
S12_14063356	12	48.88				
S12_14065050	12	48.88				
S12_14129039	12	49.18				
S12_14157765	12	49.18				
S12_14178193	12	49.18				
S12_14234742	12	49.18				
S12_14424756	12	49.18				
S12_14451319	12	49.18				
S12_14544797	12	50.1				
S12_14632295	12	50.4				
S12_14632327	12	50.4				
S12_14722764	12	50.4				
S12_14746545	12	50.4				
S12_14830422	12	50.7				
S12_14941550	12	50.7				
S12_14950509	12	50.7				
S12_15014318	12	50.98				
S12_15054524	12	51.28				
S12_15104619	12	51.28				
S12_15104656	12	51.28				
S12_15154431	12	51.28				
S12_15262571	12	51.28				
S12_15262616	12	51.28				
S12_15283922	12	51.28				
S12_15286219	12	51.28				
S12_15316449	12	51.28				
S12_15344105	12	51.28				
S12_15406276	12	51.28				
S12_15406494	12	51.59				
S12_15422518	12	51.59				
S12_15422550	12	51.59				
S12_15423221	12	51.59				
S12_15423241	12	51.59				
S12_15462024	12	51.59				
S12_15534059	12	51.59				
S12_15644739	12	52.17				
S12_15662212	12	52.46				
S12_15775760	12	52.46				
S12_15823706	12	53.05				
S12_15829837	12	53.05				
S12_15851154	12	53.05				
S12_16001467	12	53.05				
S12_16369018	12	53.64				
S12_16498749	12	54.23				
S12_16498764	12	54.23				
S12_16500008	12	54.53				
S12_16504720	12	54.53				
S12_16507421	12	54.53				
S12_16507622	12	54.53				
S12_16706298	12	54.53				
S12_16706330	12	54.53				
S12_16706387	12	54.53				
S12_16712342	12	54.53				
S12_16862301	12	54.53				
S12_16873481	12	54.84				
S12_16873489	12	54.84				
S12_17065005	12	54.84				
S12_17195754	12	55.15				
S12_17195912	12	55.47				
S12_17530536	12	56.38				
S12_17580506	12	56.38				
S12_17601038	12	56.38				
S12_17609676	12	56.38				
S12_17627649	12	56.38				
S12_17650572	12	56.38				
S12_17650578	12	56.38				
S12_17661591	12	56.38				
S12_17681133	12	56.38				
S12_17691894	12	56.66				
S12_17779917	12	56.66				
S12_17780030	12	56.66				
S12_17780067	12	56.66				
S12_17780108	12	56.66				
S12_17786116	12	56.66				
S12_17786175	12	56.66				
S12_17940056	12	56.93				
S12_17940089	12	56.93				
S12_18060761	12	57.22				
S12_18120392	12	58.07				
S12_18121480	12	58.66				
S12_18308735	12	59.27				
S12_18335201	12	59.27				
S12_18587540	12	59.9				
S12_18612242	12	59.9				
S12_18612246	12	59.9				
S12_18612290	12	59.9				
S12_18614268	12	59.9				
S12_18614298	12	59.9				
S12_18614318	12	59.9				
S12_18614328	12	59.9				
S12_18619355	12	59.9				
S12_18620168	12	59.9				
S12_18620539	12	59.9				
S12_18650405	12	59.9				
S12_18667910	12	59.9				
S12_18687038	12	59.9				
S12_18741493	12	60.21				
S12_18855850	12	60.21				
S12_18904697	12	60.49				
S12_19106374	12	60.49				
S12_19121161	12	60.49				
S12_19156989	12	61.12				
S12_19257062	12	61.43				
S12_19327585	12	62.02				
S12_19327662	12	62.02				
S12_19327694	12	62.02				
S12_19339344	12	62.02				
S12_19354289	12	62.02				
S12_19379440	12	62.02				
S12_19479120	12	63.2				
S12_19482268	12	63.2				
S12_19500811	12	63.2				
S12_19546617	12	63.48				
S12_19620168	12	63.78				
S12_19706406	12	64.09				
S12_19842054	12	64.09				
S12_19846838	12	64.09				
S12_19851274	12	64.09				
S12_19862899	12	64.39				
S12_19898585	12	64.39				
S12_19917585	12	64.39				
S12_19926993	12	64.39				
S12_20016304	12	65.53				
S12_20375665	12	65.53				
S12_20375706	12	65.53				
S12_20781457	12	65.53				
S12_20782766	12	65.53				
S12_20814929	12	65.53				
S12_20886194	12	65.82				
S12_20913976	12	65.82				
S12_20992089	12	65.82				
S12_21167669	12	66.97				
S12_21322411	12	67.55				
S12_21338394	12	67.55				
S12_21339729	12	67.55				
S12_21450685	12	67.55				
S12_21456263	12	67.55				
S12_21456827	12	67.55				
S12_21499988	12	67.55				
S12_21500025	12	67.55				
S12_21619845	12	67.55				
S12_21629560	12	67.55				
S12_21650913	12	67.55				
S12_21661836	12	67.55				
S12_21664508	12	67.55				
S12_21695443	12	67.55				
S12_21817063	12	68.43				
S12_21833393	12	68.43				
S12_21875530	12	68.43				
S12_21875594	12	68.43				
S12_21886996	12	68.43				
S12_21923362	12	68.43				
S12_21995123	12	68.43				
S12_22010980	12	68.43				
S12_22011036	12	68.43				
S12_22117040	12	68.73				
S12_22164095	12	68.73				
S12_22169195	12	68.73				
S12_22175494	12	68.73				
S12_22182984	12	68.73				
S12_22214077	12	69.3				
S12_22218511	12	69.3				
S12_22226048	12	69.3				
S12_22232248	12	69.3				
S12_22288753	12	69.3				
S12_22305202	12	69.61				
S12_22330193	12	69.61				
S12_22425841	12	69.61				
S12_22513534	12	69.61				
S12_22544593	12	69.61				
S12_22546844	12	69.61				
S12_22580057	12	69.61				
S12_22580071	12	69.61				
S12_22666256	12	70.26				
S12_22848886	12	70.26				
S12_22849061	12	70.56				
S12_22850451	12	70.85				
S12_22856058	12	70.85				
S12_22935489	12	70.85				
S12_22955707	12	70.85				
S12_23044713	12	70.85				
S12_23072888	12	70.85				
S12_23092023	12	70.85				
S12_23115706	12	70.85				
S12_23119314	12	71.14				
S12_23120151	12	71.44				
S12_23137107	12	71.75				
S12_23137208	12	72.04				
S12_23173265	12	72.33				
S12_23190716	12	72.33				
S12_23262657	12	72.33				
S12_23348531	12	72.63				
S12_23348612	12	72.63				
S12_23399196	12	72.92				
S12_23436031	12	73.2				
S12_23483427	12	73.2				
S12_23483582	12	73.2				
S12_23491971	12	73.2				
S12_23495377	12	73.2				
S12_23522101	12	73.2				
S12_23530819	12	73.48				
